NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;TAXA_CRE_INT;PROP_ESC_PUBLICA;PROP_ESC_URBANA;PROP_MAT_BRANCA;PROP_MAT_PRETA;PROP_MAT_PARDA;PROP_MAT_INDIGENA;COBERTURA_CRECHE_0_3;ESCOLAS_CRECHE_POR_1000_CRIAN;MEDIA_MAT_0_3_POR_ESCOLA;LOG_POP_TOTAL;PIB_PC;LOG_PIB_PC;TAXA_OCUP_FEM;TAXA_OCUP_MASC;PROP_MAES_JOVENS;PROP_DOM_SEM_CONJUGE_MULHER;PERC_RENDA_OUTRAS_FONTES;RENDA_MEDIANA_RESPONSAVEL;IDH_PROP_POBREZA_CRIANCAS;IDH_GINI;IDH_EXPECT_ANOS_ESTUDO;IDH_RAZAO_DEPENDENCIA
2022;2911402;Glória;BA;0.197531;1.0;0.15;0.136568;0.020665;0.574423;0.249775;0.192857;35.714286;5;9.650207;14389.91;9.574352;0.293321;0.539443;0.007592;0.150748;46.43;1212.0;52.81;0.51;9.12;50.41
2022;2911501;Gongogi;BA;0.0;1.0;0.722222;0.046243;0.102395;0.848885;0.0;0.361765;52.941176;7;8.622634;14353.38;9.57181;0.30251;0.502032;0.030425;0.152841;44.3;1212.0;55.1;0.47;8.6;52.61
2022;2911600;Governador Mangabeira;BA;0.147239;0.930233;0.348837;0.056322;0.309884;0.62756;0.001336;0.280854;34.018987;8;9.933338;11677.99;9.365547;0.361288;0.573681;0.002228;0.201706;37.37;1212.0;44.22;0.54;9.38;50.42
2022;2911659;Guajeru;BA;0.0;0.888889;0.555556;0.190328;0.014041;0.794072;0.0;0.184492;24.064171;8;8.993552;9758.51;9.185997;0.242096;0.391559;0.00716;0.102851;56.02;1212.0;55.53;0.46;7.96;53.73
2022;2911709;Guanambi;BA;0.494737;0.792453;0.943396;0.267583;0.067899;0.662031;0.000452;0.189571;9.596234;20;11.383022;21047.97;9.954607;0.445178;0.636155;0.008886;0.164533;26.11;1212.0;28.45;0.55;9.46;44.49
2022;2911808;Guaratinga;BA;0.0;0.942857;0.514286;0.068966;0.022546;0.903846;0.003316;0.151565;28.830313;5;9.854822;14956.01;9.612935;0.328836;0.606645;0.022528;0.12092;45.73;1200.0;55.98;0.53;7.42;59.04
2022;2911857;Heliópolis;BA;0.192913;0.863636;0.454545;0.215668;0.020276;0.759447;0.004608;0.368107;32.786885;11;9.418167;12329.35;9.419819;0.27091;0.448909;0.011738;0.138759;49.78;1200.0;61.5;0.5;9.39;55.25
2022;2911907;Iaçu;BA;0.965854;0.976471;0.270588;0.10167;0.076979;0.811547;0.002542;0.35249;54.278416;6;10.110827;11627.75;9.361236;0.287776;0.509229;0.022293;0.188374;43.33;1212.0;58.65;0.61;8.06;61.48
2022;2912004;Ibiassucê;BA;0.0;1.0;0.454545;0.341115;0.04345;0.613489;0.0;0.177966;23.305085;8;9.252442;10386.13;9.248323;0.303636;0.499661;0.005417;0.113533;48.11;1212.0;36.99;0.46;8.63;47.27
2022;2912103;Ibicaraí;BA;0.846154;0.777778;0.638889;0.158537;0.079737;0.756098;0.002814;0.277589;30.560272;9;9.983499;10632.45;9.27176;0.346453;0.59693;0.017124;0.163224;39.11;1212.0;46.81;0.53;8.25;57.83
2022;2912202;Ibicoara;BA;0.251309;0.789474;0.631579;0.156305;0.07049;0.764886;0.00394;0.181597;11.578306;16;9.942035;23870.53;10.080442;0.465704;0.706763;0.02152;0.139545;24.64;1212.0;42.69;0.48;8.57;53.81
2022;2912301;Ibicuí;BA;0.708487;0.916667;0.444444;0.211184;0.058894;0.71862;0.004164;0.302071;43.848965;7;9.542159;14308.74;9.568696;0.337441;0.558029;0.016474;0.147988;39.36;1212.0;52.48;0.5;7.72;55.04
2022;2912509;Ibipitanga;BA;0.00578;0.947368;0.421053;0.272448;0.020295;0.702952;0.00246;0.210454;26.134801;8;9.537051;9643.58;9.174152;0.27592;0.512716;0.010114;0.134805;49.59;1212.0;65.16;0.57;9.36;54.96
2022;2912608;Ibiquera;BA;1.0;1.0;0.5;0.105263;0.063158;0.823684;0.0;0.24898;40.816327;6;8.223091;11319.19;9.334344;0.203552;0.342208;0.026762;0.146967;55.59;1200.0;72.04;0.58;6.93;60.51
2022;2912707;Ibirapitanga;BA;0.568889;1.0;0.152174;0.073527;0.223429;0.699128;0.000712;0.235731;26.255708;9;10.140337;12390.23;9.424744;0.31759;0.562324;0.022474;0.135761;35.85;1200.0;62.35;0.52;7.47;66.6
2022;2912806;Ibirapuã;BA;1.0;1.0;0.636364;0.200473;0.095035;0.702128;0.000473;0.215461;18.092105;12;9.093469;49466.28;10.809067;0.442324;0.655991;0.011335;0.131097;29.66;1212.0;31.99;0.51;8.11;55.79
2022;2912905;Ibirataia;BA;0.9;0.946429;0.303571;0.043478;0.025649;0.929309;0.0;0.148594;44.97992;3;9.84124;13079.71;9.478894;0.299949;0.569731;0.013165;0.158146;43.61;1212.0;53.16;0.49;8.06;55.05
2022;2913002;Ibitiara;BA;0.299213;1.0;0.210526;0.202542;0.06116;0.72915;0.001589;0.171589;26.722925;6;9.591376;8476.94;9.045223;0.243126;0.414866;0.010961;0.150324;56.57;1212.0;67.28;0.55;9.85;55.06
2022;2913101;Ibititá;BA;0.536946;0.972222;0.194444;0.333182;0.108182;0.555;0.0;0.153484;33.898305;5;9.739202;9751.9;9.18532;0.288202;0.523631;0.016608;0.135005;51.49;1200.0;60.79;0.5;9.1;55.18
2022;2913200;Ibotirama;BA;0.003115;0.884615;0.5;0.209005;0.053194;0.707016;0.026806;0.302252;27.239392;11;10.177704;18340.49;9.816921;0.345375;0.57231;0.015865;0.179454;34.94;1212.0;50.08;0.55;9.34;54.51
2022;2913309;Ichu;BA;0.956284;0.818182;0.636364;0.196248;0.25469;0.545455;0.000722;0.460274;30.136986;15;8.730852;10387.56;9.248461;0.352829;0.552758;0.010405;0.154729;47.11;1212.0;52.32;0.47;9.35;52.5
2022;2913408;Igaporã;BA;0.167442;0.857143;0.52381;0.364576;0.132323;0.502412;0.000689;0.219128;25.423729;9;9.6504;13719.33;9.526634;0.274989;0.496888;0.006648;0.155105;42.26;1212.0;46.13;0.5;8.57;48.88
2022;2913457;Igrapiúna;BA;0.443902;0.962963;0.148148;0.197077;0.204175;0.594572;0.000835;0.22986;58.002148;4;9.484329;17150.79;9.749858;0.374951;0.645915;0.022567;0.122995;38.0;1200.0;57.42;0.54;7.11;62.32
2022;2913507;Iguaí;BA;0.445946;0.92;0.3;0.18912;0.025499;0.782405;0.0017;0.206338;36.845984;6;9.975436;11509.14;9.350984;0.319488;0.501919;0.016139;0.137277;44.08;1200.0;57.89;0.55;6.78;58.9
2022;2913606;Ilhéus;BA;0.238202;0.572519;0.816794;0.09315;0.153453;0.661513;0.087293;0.115843;12.398259;9;12.093184;37531.38;10.532959;0.412553;0.622501;0.014199;0.162545;29.41;1212.0;31.67;0.58;8.61;47.93
2022;2913705;Inhambupe;BA;0.189139;0.87037;0.277778;0.071362;0.145519;0.772499;0.001677;0.219061;24.390244;9;10.42795;19783.22;9.89264;0.334955;0.558271;0.016161;0.18199;39.49;1200.0;61.83;0.53;8.01;59.15
2022;2913804;Ipecaetá;BA;0.700234;0.965517;0.275862;0.021243;0.080252;0.896932;0.001049;0.497013;34.647551;14;9.525881;9171.13;9.123925;0.149109;0.264423;0.007233;0.151449;64.05;1200.0;69.52;0.53;8.53;55.3
2022;2913903;Ipiaú;BA;0.754651;0.796296;0.722222;0.147806;0.108953;0.739573;0.000951;0.303865;20.665901;15;10.614155;15742.03;9.664153;0.329719;0.561921;0.009139;0.162397;33.11;1212.0;44.97;0.69;8.64;50.27
2022;2914000;Ipirá;BA;0.77969;0.857143;0.5;0.176671;0.116759;0.697152;0.001362;0.140157;20.354754;7;10.948646;13461.35;9.507653;0.319679;0.497252;0.017925;0.184212;40.24;1200.0;56.59;0.52;7.65;57.96
2022;2914109;Ipupiara;BA;0.580087;0.977273;0.181818;0.614286;0.0375;0.344643;0.001786;0.371634;78.994614;5;9.20392;12144.94;9.40475;0.317121;0.394141;0.010933;0.137426;50.47;1200.0;56.63;0.5;9.65;53.7
2022;2914208;Irajuba;BA;1.0;1.0;0.333333;0.126794;0.073565;0.795455;0.0;0.301939;66.481994;5;8.716372;12619.08;9.443044;0.304035;0.549898;0.009204;0.153986;48.24;1212.0;63.27;0.52;9.26;60.19
2022;2914307;Iramaia;BA;1.0;1.0;0.266667;0.179337;0.126706;0.680312;0.007797;0.07365;24.549918;3;9.28294;10918.15;9.298274;0.230503;0.470221;0.015205;0.157182;46.96;1200.0;58.68;0.5;8.69;57.45
2022;2914406;Iraquara;BA;0.613293;0.972973;0.27027;0.049727;0.01641;0.931626;0.000497;0.193084;21.325648;9;10.080797;32106.66;10.37685;0.292265;0.478279;0.022518;0.169837;46.66;1200.0;69.3;0.61;8.68;61.57
2022;2914505;Irará;BA;0.685926;0.833333;0.416667;0.038068;0.351989;0.606534;0.000142;0.377778;21.621622;17;10.24153;11863.03;9.381267;0.361056;0.561093;0.009933;0.207982;47.45;1200.0;49.71;0.5;8.23;54.31
2022;2914604;Irecê;BA;0.472527;0.615385;0.769231;0.287718;0.060366;0.642509;0.000871;0.178564;15.255232;12;11.218662;23888.83;10.081208;0.445468;0.655788;0.017033;0.171819;22.58;1212.0;38.85;0.59;9.33;47.83
2022;2914653;Itabela;BA;0.0;0.857143;0.678571;0.074471;0.096437;0.813555;0.013662;0.029491;12.511171;2;10.245871;19495.15;9.877972;0.313691;0.587522;0.025632;0.140469;28.76;1212.0;46.17;0.55;7.97;58.91
2022;2914703;Itaberaba;BA;0.379589;0.791209;0.659341;0.106622;0.079847;0.801578;0.00263;0.286938;21.651202;13;11.08328;17827.96;9.78858;0.430577;0.630688;0.014388;0.182974;29.62;1212.0;45.88;0.58;8.11;53.76
2022;2914802;Itabuna;BA;0.52868;0.609626;0.855615;0.109398;0.072047;0.812859;0.001628;0.161661;18.354927;9;12.137307;25606.36;10.150635;0.417412;0.591166;0.012914;0.179914;29.2;1212.0;29.99;0.56;9.36;43.85
2022;2914901;Itacaré;BA;0.0;0.925926;0.314815;0.087548;0.219166;0.679385;0.005915;0.202123;24.919243;8;10.229368;17419.83;9.765422;0.488394;0.710332;0.041566;0.131616;25.58;1212.0;51.99;0.55;6.95;57.26
2022;2915007;Itaeté;BA;0.264822;1.0;0.277778;0.095547;0.14413;0.753036;0.001619;0.235169;38.135593;6;9.508443;9622.18;9.17193;0.250424;0.467951;0.022062;0.154523;51.98;1200.0;66.05;0.54;9.0;64.49
2022;2915106;Itagi;BA;0.004717;0.972222;0.361111;0.151467;0.099921;0.740682;0.001586;0.209945;39.779006;5;9.532714;10474.46;9.256791;0.233993;0.443119;0.026147;0.152477;45.86;1212.0;61.28;0.46;9.35;60.85
2022;2915205;Itagibá;BA;0.719101;0.916667;0.416667;0.163478;0.086957;0.73971;0.002899;0.088325;24.365482;4;9.636327;57225.28;10.954768;0.325256;0.603777;0.009543;0.134594;36.41;1212.0;49.19;0.47;8.03;53.37
2022;2915304;Itagimirim;BA;0.994565;0.888889;0.888889;0.144206;0.097854;0.75279;0.001717;0.395238;21.428571;18;8.755895;21960.77;9.997058;0.296863;0.598711;0.018479;0.149596;33.91;1212.0;46.4;0.52;8.73;58.35
2022;2915353;Itaguaçu da Bahia;BA;0.0;1.0;0.089286;0.198246;0.127193;0.67193;0.000877;0.050262;58.638743;1;9.41833;12188.21;9.408306;0.322637;0.523927;0.019927;0.121767;49.78;1200.0;60.92;0.54;8.54;61.12
2022;2915403;Itaju do Colônia;BA;0.0;1.0;0.444444;0.092749;0.115514;0.611298;0.174536;0.296117;43.68932;7;8.705828;19496.27;9.87803;0.293356;0.581415;0.028555;0.15038;42.91;1212.0;55.8;0.48;8.47;61.06
2022;2915502;Itajuípe;BA;0.0;0.941176;0.490196;0.080163;0.102697;0.806797;0.003694;0.160181;46.153846;3;9.840654;18064.16;9.801741;0.348325;0.497424;0.018085;0.174397;38.46;1212.0;44.09;0.49;8.15;53.51
2022;2915601;Itamaraju;BA;0.055046;0.807692;0.589744;0.049291;0.045971;0.885455;0.017367;0.186871;18.687111;10;10.995512;21120.86;9.958064;0.401905;0.672458;0.018131;0.147835;27.84;1212.0;38.1;0.55;8.34;53.74
2022;2915700;Itamari;BA;0.288;0.923077;0.461538;0.086387;0.086387;0.815445;0.003927;0.237443;59.360731;4;8.861067;14455.68;9.578912;0.316572;0.540105;0.020586;0.142019;44.18;1200.0;49.48;0.51;7.79;59.08
2022;2915809;Itambé;BA;0.855769;0.947368;0.684211;0.167986;0.074943;0.75;0.00198;0.208171;24.64332;8;10.102133;14434.16;9.577422;0.335522;0.561816;0.020125;0.15831;35.88;1212.0;36.77;0.4;8.16;56.93
2022;2915908;Itanagra;BA;0.843284;1.0;0.384615;0.040541;0.103041;0.847973;0.003378;0.282805;29.411765;10;8.685247;17288.47;9.757853;0.31287;0.576649;0.027043;0.163768;39.12;1200.0;64.22;0.63;7.52;58.51
2022;2916005;Itanhém;BA;0.007463;0.931034;0.62069;0.157356;0.068584;0.762168;0.001106;0.121693;30.687831;4;9.78774;17168.3;9.750878;0.333959;0.574171;0.013704;0.140214;38.64;1200.0;46.08;0.54;9.09;55.46
2022;2916104;Itaparica;BA;0.602662;0.756757;0.945946;0.035325;0.090733;0.870312;0.000726;0.45202;31.144781;15;9.892932;14442.37;9.577991;0.302203;0.410338;0.016644;0.194531;48.15;1200.0;40.19;0.63;8.21;48.97
2022;2916203;Itapé;BA;1.0;0.9375;0.625;0.129142;0.077315;0.785047;0.005098;0.266332;26.80067;10;9.243969;12164.97;9.406398;0.289632;0.58396;0.018991;0.153391;34.17;1212.0;51.79;0.47;8.26;53.95
2022;2916302;Itapebi;BA;0.656716;0.904762;0.619048;0.136388;0.126685;0.730997;0.003774;0.300163;34.257749;9;9.124238;32412.91;10.386343;0.292983;0.559636;0.019181;0.14079;37.28;1212.0;50.26;0.48;8.28;62.69
2022;2916401;Itapetinga;BA;0.582278;0.681159;0.855072;0.175971;0.073367;0.743049;0.002317;0.229286;16.428571;14;11.095863;25911.42;10.162478;0.434713;0.611287;0.015268;0.169173;28.45;1212.0;19.99;0.48;7.66;48.51
2022;2916500;Itapicuru;BA;0.532967;0.982143;0.142857;0.050738;0.035824;0.91052;0.002107;0.21409;25.617566;8;10.363441;14329.46;9.570143;0.329119;0.518875;0.016881;0.149842;47.57;1000.0;76.46;0.54;7.02;63.64
2022;2916609;Itapitanga;BA;0.231579;0.972973;0.405405;0.089385;0.098164;0.803671;0.000798;0.116667;47.435897;2;9.237956;10794.34;9.28687;0.183038;0.503567;0.025512;0.142857;42.51;1212.0;52.72;0.43;8.41;53.35
2022;2916708;Itaquara;BA;0.776471;0.857143;0.571429;0.173846;0.116154;0.706154;0.0;0.339207;30.837004;11;9.006264;11745.98;9.371352;0.226737;0.390115;0.004211;0.164265;53.38;1200.0;69.35;0.55;7.93;52.64
2022;2916807;Itarantim;BA;0.521505;0.894737;0.842105;0.173639;0.040253;0.782557;0.000789;0.184475;17.351598;11;9.744081;20890.57;9.947101;0.367681;0.622303;0.022095;0.13013;31.37;1212.0;44.22;0.5;8.07;52.2
2022;2916856;Itatim;BA;0.852349;0.935484;0.451613;0.107495;0.04011;0.847124;0.001604;0.397326;29.608405;13;9.663833;33067.61;10.40634;0.376548;0.599801;0.016257;0.174163;35.08;1200.0;53.72;0.46;8.12;53.59
2022;2916906;Itiruçu;BA;0.921182;0.8125;0.6875;0.118512;0.07699;0.801903;0.000865;0.29376;24.35312;12;9.305651;11615.42;9.360175;0.333051;0.530421;0.013536;0.17329;43.74;1212.0;48.84;0.5;8.71;54.97
2022;2917003;Itiúba;BA;0.933628;0.936709;0.240506;0.048766;0.022293;0.925756;0.001791;0.39441;35.048802;11;10.430374;11458.05;9.346535;0.284116;0.468271;0.021155;0.150418;55.41;1200.0;71.09;0.56;7.56;62.55
2022;2917102;Itororó;BA;0.26971;0.903226;0.741935;0.186047;0.077644;0.731433;0.001125;0.226166;31.440162;7;9.718242;15884.82;9.673182;0.349661;0.566793;0.007125;0.152163;38.99;1212.0;32.23;0.44;7.96;55.29
2022;2917201;Ituaçu;BA;0.71066;0.88;0.32;0.24544;0.04204;0.710665;0.0;0.345296;24.248303;14;9.793394;15489.39;9.647975;0.297757;0.616148;0.009183;0.13582;44.47;1212.0;60.18;0.52;8.27;52.43
2022;2917300;Ituberá;BA;0.875;0.923077;0.5;0.123622;0.190289;0.678478;0.001575;0.243459;37.790698;6;9.994379;17657.11;9.77895;0.357943;0.533897;0.021305;0.169713;40.69;1212.0;49.45;0.51;7.95;55.0
2022;2917334;Iuiu;BA;1.0;0.952381;0.333333;0.155256;0.038573;0.797493;0.005786;0.398667;28.0;14;9.316411;13467.44;9.508104;0.260221;0.419064;0.014601;0.150528;46.7;1200.0;54.51;0.47;8.17;53.59
2022;2917409;Jacaraci;BA;1.0;0.954545;0.454545;0.143541;0.007443;0.848485;0.0;0.330861;32.64095;10;9.57755;9421.52;9.150857;0.288984;0.459141;0.001893;0.112158;54.63;1212.0;54.87;0.47;8.84;48.95
2022;2917508;Jacobina;BA;0.690233;0.675325;0.538961;0.165644;0.107272;0.720227;0.001804;0.18132;28.148419;6;11.321656;21991.81;9.998471;0.410693;0.633975;0.013011;0.162237;31.98;1212.0;44.69;0.55;9.44;50.81
2022;2917607;Jaguaquara;BA;0.0;0.828571;0.514286;0.179562;0.098016;0.71987;0.000696;0.178171;23.801428;7;10.735636;16323.62;9.70043;0.352401;0.621982;0.019774;0.17189;35.06;1212.0;45.12;0.5;7.73;58.07
2022;2917706;Jaguarari;BA;0.016187;0.888889;0.244444;0.108128;0.021226;0.868287;0.000363;0.250241;21.697203;12;10.395253;26451.24;10.183096;0.28158;0.45902;0.007204;0.141388;35.46;1212.0;48.89;0.66;9.41;52.84
2022;2917805;Jaguaripe;BA;0.885246;0.969697;0.181818;0.042215;0.111349;0.840012;0.001835;0.286278;32.576505;9;9.779057;12568.49;9.439028;0.357074;0.521195;0.016721;0.148495;55.02;1000.0;63.43;0.55;7.86;55.39
2022;2917904;Jandaíra;BA;0.14876;1.0;0.25;0.052506;0.040573;0.899761;0.005967;0.306428;29.895366;10;9.136263;19761.23;9.891528;0.287096;0.555056;0.01616;0.171438;44.9;1200.0;68.36;0.54;8.03;66.23
2022;2918001;Jequié;BA;0.56352;0.630952;0.738095;0.129437;0.067932;0.722692;0.000813;0.180937;16.784894;11;11.975489;22756.03;10.03263;0.379286;0.586266;0.013607;0.171773;29.44;1212.0;36.23;0.55;8.91;48.05
2022;2918100;Jeremoabo;BA;0.813253;0.943396;0.226415;0.161207;0.072575;0.760116;0.003854;0.382365;42.48497;9;10.535477;16251.29;9.695989;0.343496;0.544502;0.018384;0.156457;44.18;1200.0;59.12;0.53;8.58;59.68
2022;2918209;Jiquiriçá;BA;0.996528;0.896552;0.344828;0.129379;0.207345;0.649718;0.001412;0.382763;36.755387;10;9.520029;11927.95;9.386723;0.28706;0.528265;0.010628;0.140486;48.18;1200.0;59.27;0.5;7.78;51.86
2022;2918308;Jitaúna;BA;0.203636;0.925;0.375;0.036513;0.079717;0.87402;0.002294;0.271318;44.296788;6;9.571923;14481.99;9.58073;0.308684;0.565909;0.031717;0.14863;40.28;1212.0;59.01;0.51;8.74;57.41
2022;2918357;João Dourado;BA;0.441275;0.9375;0.5;0.191536;0.12503;0.675453;0.000726;0.298484;16.727653;18;10.120814;12446.93;9.42931;0.321465;0.639365;0.020171;0.153446;37.64;1200.0;53.3;0.52;9.39;57.81
2022;2918407;Juazeiro;BA;0.268821;0.654321;0.687243;0.15783;0.059889;0.775435;0.002214;0.234739;12.821189;18;12.379278;23151.61;10.049863;0.414074;0.650799;0.024333;0.16752;24.9;1212.0;32.42;0.56;9.03;50.12
2022;2918456;Jucuruçu;BA;0.0;1.0;0.285714;0.054348;0.019022;0.925951;0.0;0.220968;56.451613;4;9.175335;14387.16;9.574161;0.395458;0.601507;0.017297;0.102023;45.95;1200.0;64.94;0.54;8.52;56.41
2022;2918506;Jussara;BA;0.0;0.970588;0.264706;0.212594;0.041017;0.740612;0.001155;0.118483;32.227488;4;9.702289;8170.91;9.008457;0.244099;0.446042;0.021899;0.129646;51.69;1200.0;62.84;0.52;8.93;59.86
2022;2918555;Jussari;BA;1.0;1.0;0.346154;0.091525;0.159322;0.715254;0.027119;0.615152;78.787879;8;8.680841;13397.76;9.502917;0.249045;0.511821;0.012245;0.146635;43.93;1212.0;51.79;0.51;7.43;57.91
2022;2918605;Jussiape;BA;1.0;0.909091;0.454545;0.405542;0.030227;0.518892;0.041562;0.401254;34.482759;12;8.906529;10773.55;9.284942;0.248462;0.516586;0.002697;0.142124;56.21;1212.0;44.3;0.46;8.31;50.55
2022;2918704;Lafaiete Coutinho;BA;1.0;1.0;0.666667;0.119754;0.101331;0.772774;0.001024;0.588;24.0;24;8.312871;15719.75;9.662737;0.268547;0.530052;0.005141;0.120324;47.26;1200.0;55.79;0.51;9.02;49.98
2022;2918753;Lagoa Real;BA;0.010101;1.0;0.304348;0.429519;0.056385;0.509121;0.004975;0.106926;27.946537;4;9.554356;9418.5;9.150538;0.210572;0.372187;0.011697;0.108725;56.4;1212.0;58.69;0.48;8.46;51.54
2022;2918803;Laje;BA;0.793951;0.971429;0.257143;0.068588;0.175282;0.754805;0.000663;0.380914;28.067362;14;9.954798;14947.89;9.612392;0.331642;0.512224;0.013116;0.154775;47.2;1200.0;59.63;0.51;8.31;51.93
2022;2918902;Lajedão;BA;0.960938;1.0;0.615385;0.171817;0.058096;0.765142;0.0;0.434615;50.0;9;8.254789;32286.09;10.382423;0.3225;0.585302;0.020938;0.126344;37.88;1212.0;32.91;0.58;8.87;53.18
2022;2919009;Lajedinho;BA;0.575758;1.0;0.5;0.06746;0.109127;0.821429;0.0;0.305556;46.296296;7;8.168486;21153.39;9.959603;0.208392;0.423455;0.022663;0.156617;57.6;1200.0;73.73;0.56;7.13;56.44
2022;2919058;Lajedo do Tabocal;BA;0.939271;0.941176;0.529412;0.128247;0.055195;0.810065;0.00487;0.606599;43.147208;14;8.921991;11262.48;9.329321;0.319807;0.530078;0.013393;0.144111;48.16;1212.0;62.7;0.46;9.69;56.08
2022;2919108;Lamarão;BA;0.0;0.95;0.3;0.2397;0.165418;0.593009;0.000624;0.163148;38.387716;4;9.106756;8357.52;9.031036;0.209864;0.468103;0.010322;0.195784;58.34;1212.0;68.07;0.5;7.81;60.32
2022;2919157;Lapão;BA;0.99117;0.955556;0.244444;0.12791;0.153551;0.713233;0.001768;0.477827;24.944568;19;10.155685;13010.69;9.473603;0.347107;0.567472;0.018885;0.162376;43.17;1200.0;62.52;0.52;8.8;54.5
2022;2919207;Lauro de Freitas;BA;0.806576;0.460733;0.989529;0.129105;0.226482;0.630502;0.001923;0.176594;15.458077;11;12.222595;39365.32;10.580666;0.495842;0.67042;0.010836;0.15693;21.0;1500.0;20.05;0.63;8.86;39.6
2022;2919306;Lençóis;BA;0.248276;0.913043;0.391304;0.050569;0.095449;0.848925;0.002528;0.187919;30.872483;6;9.284984;17119.55;9.748035;0.558689;0.707611;0.022727;0.177817;30.7;1212.0;53.36;0.61;8.31;55.66
2022;2919405;Licínio de Almeida;BA;0.552511;0.9;0.4;0.371429;0.029464;0.5875;0.0;0.318542;31.695721;10;9.378817;13148.64;9.48415;0.293331;0.503738;0.002258;0.11136;47.93;1212.0;47.23;0.45;9.54;51.4
2022;2919504;Livramento de Nossa Senhora;BA;0.751958;0.904762;0.365079;0.367711;0.067302;0.561989;0.000272;0.142421;24.054983;6;10.689761;14203.77;9.561333;0.327754;0.531785;0.007931;0.133791;39.87;1212.0;50.93;0.52;8.97;48.45
2022;2919553;Luís Eduardo Magalhães;BA;0.829203;0.594203;0.898551;0.207152;0.077839;0.705717;0.002349;0.172005;7.175541;24;11.589053;110638.55;11.614033;0.535666;0.800024;0.019743;0.11141;11.51;1600.0;16.0;0.62;8.76;44.95
2022;2919603;Macajuba;BA;1.0;1.0;0.428571;0.100666;0.084859;0.808652;0.001664;0.399015;22.988506;17;9.254836;9589.25;9.168502;0.248905;0.401184;0.010553;0.179804;56.69;1200.0;74.04;0.55;7.25;66.75
2022;2919702;Macarani;BA;0.0;1.0;0.52381;0.24131;0.042749;0.713544;0.000799;0.29943;19.961977;15;9.980449;11655.12;9.363587;0.242131;0.450764;0.008138;0.145537;43.89;1200.0;38.02;0.46;7.56;53.08
2022;2919801;Macaúbas;BA;0.512545;0.97037;0.111111;0.275502;0.035676;0.681498;0.000678;0.303768;52.982732;6;10.642086;11134.59;9.317902;0.267963;0.43633;0.012906;0.137099;47.92;1200.0;61.02;0.55;8.62;53.49
2022;2919900;Macururé;BA;0.022831;1.0;0.222222;0.046617;0.014213;0.931211;0.005685;0.390805;34.482759;11;8.889722;10312.84;9.241242;0.247394;0.294366;0.031782;0.161264;55.51;1200.0;65.06;0.55;9.61;61.75
2022;2919926;Madre de Deus;BA;0.8157;0.428571;1.0;0.047201;0.078927;0.872066;0.000516;0.240108;18.884892;13;9.825796;31345.55;10.352859;0.418437;0.576896;0.009327;0.202758;30.98;1212.0;30.68;0.54;9.52;40.55
2022;2919959;Maetinga;BA;0.933333;0.952381;0.285714;0.301413;0.015699;0.682889;0.0;0.264865;56.756757;5;8.849944;9879.25;9.198293;0.283705;0.457443;0.008126;0.117213;54.19;1212.0;56.56;0.46;8.53;57.13
2022;2920007;Maiquinique;BA;0.0;0.909091;0.818182;0.164915;0.072273;0.756899;0.0;0.31215;20.560748;15;9.07475;20414.04;9.924027;0.330913;0.625812;0.018533;0.142452;32.98;1212.0;45.0;0.46;8.36;53.88
2022;2920106;Mairi;BA;1.0;0.863636;0.454545;0.223412;0.142398;0.617059;0.002141;0.187817;22.335025;8;9.779906;10046.96;9.215125;0.276556;0.417736;0.007375;0.16079;54.26;1200.0;57.83;0.5;8.06;57.75
2022;2920304;Malhada de Pedras;BA;0.311688;1.0;0.454545;0.411785;0.04583;0.541006;0.000345;0.265849;22.494888;12;9.067739;10615.34;9.27015;0.305066;0.442045;0.003843;0.100703;49.39;1212.0;56.41;0.48;9.12;52.25
2022;2920403;Manoel Vitorino;BA;0.016129;1.0;0.222222;0.23299;0.02268;0.739175;0.001031;0.047619;31.358885;2;9.536834;10640.33;9.272501;0.202935;0.456971;0.010539;0.129219;52.37;1200.0;63.27;0.51;9.58;58.57
2022;2920452;Mansidão;BA;0.0;1.0;0.16129;0.006594;0.016015;0.975506;0.0;0.098864;35.227273;3;9.541082;7633.24;8.940398;0.155157;0.220391;0.018284;0.121965;61.41;1200.0;66.7;0.55;8.55;57.76
2022;2920502;Maracás;BA;0.19103;0.930233;0.44186;0.193458;0.049533;0.748598;0.002336;0.331146;25.656325;13;10.226332;22493.77;10.021038;0.36745;0.615308;0.022366;0.166366;37.71;1212.0;59.07;0.51;9.06;53.56
2022;2920601;Maragogipe;BA;0.935243;0.868132;0.340659;0.109863;0.218477;0.651329;0.009988;0.349322;44.089147;8;10.487378;11993.7;9.39222;0.337454;0.503273;0.014744;0.1775;52.83;1200.0;58.84;0.57;8.73;48.39
2022;2920700;Maraú;BA;0.0;0.926471;0.073529;0.105551;0.193054;0.69155;0.002188;0.113147;36.637931;3;10.107571;16170.47;9.691004;0.414477;0.622424;0.028248;0.107442;37.23;1212.0;60.57;0.71;6.84;58.73
2022;2920809;Marcionílio Souza;BA;0.747706;0.933333;0.4;0.16622;0.092493;0.736595;0.0;0.334471;51.194539;7;9.134323;10809.22;9.288247;0.292865;0.54057;0.012173;0.1547;47.13;1200.0;65.77;0.49;8.39;62.2
