NU_ANO_CENSO;CO_MUNICIPIO;NO_MUNICIPIO;SG_UF;QT_MAT_INF_CRE;QT_MAT_INF_CRE_INT;QT_MAT_BAS_0_3;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_ESCOLAS;QT_ESC_FEDERAL;QT_ESC_ESTADUAL;QT_ESC_MUNICIPAL;QT_ESC_PRIVADA;QT_ESC_PUBLICA;QT_ESC_URBANA;QT_ESC_RURAL;POP_TOTAL;POP_0_4;RENDA_MEDIA_RESPONSAVEL;RENDA_MEDIANA_RESPONSAVEL;PIB;TOTAL_HOMENS;HOMENS_OCUPADOS;TOTAL_MULHERES;MULHERES_OCUPADAS;MULHERES_FILHOS_12_19;MULHERES_FILHOS_TOTAL;DOMICILIOS_TOTAL;DOM_SEM_CONJUGE_TOTAL;DOM_SEM_CONJUGE_HOMEM;DOM_SEM_CONJUGE_MULHER;IDH_PROP_POBREZA;IDH_PROP_POBREZA_CRIANCAS;IDH_PROP_VULNER_POBREZA;IDH_GINI;IDH_RENDA_PC;IDH_EXPECT_ANOS_ESTUDO;IDH_TAXA_FREQ_0_3;IDH_RAZAO_DEPENDENCIA;PERC_RENDA_TRABALHO;PERC_RENDA_OUTRAS_FONTES
2020;2209856;São João da Canabrava;PI;86.0;86.0;83.0;121.0;18.0;602.0;16.0;3.0;20;0;1;19;0;20;2;18;4614.0;224.0;1310.99;1212.0;46888000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2021;2209856;São João da Canabrava;PI;89.0;0.0;82.0;143.0;23.0;614.0;16.0;3.0;20;0;1;19;0;20;2;18;4619.0;224.0;1310.99;1212.0;49321000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2022;2209856;São João da Canabrava;PI;75.0;7.0;62.0;120.0;23.0;541.0;13.0;2.0;15;0;1;14;0;15;2;13;4242.0;224.0;1310.99;1212.0;48417000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2023;2209856;São João da Canabrava;PI;90.0;4.0;80.0;148.0;28.0;477.0;46.0;4.0;9;0;1;8;0;9;2;7;4242.0;224.0;1310.99;1212.0;54282000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2024;2209856;São João da Canabrava;PI;68.0;1.0;59.0;111.0;22.0;481.0;5.0;2.0;9;0;1;8;0;9;2;7;4306.0;224.0;1310.99;1212.0;54282000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2025;2209856;São João da Canabrava;PI;77.0;3.0;69.0;128.0;26.0;533.0;10.0;2.0;5;0;1;4;0;5;2;3;4359.0;224.0;1310.99;1212.0;54282000;1736;705;1806;482;17;1294;1566;244;39;205;46.32;63.1;69.14;0.52;229.34;7.84;10.52;60.18;40.51;59.49
2018;2209872;São João da Fronteira;PI;139.0;0.0;130.0;170.0;19.0;844.0;5.0;0.0;16;0;1;15;0;16;2;14;6019.0;406.0;1101.1;1000.0;47047000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2019;2209872;São João da Fronteira;PI;144.0;0.0;114.0;159.0;16.0;709.0;4.0;0.0;16;0;1;15;0;16;2;14;6042.0;406.0;1101.1;1000.0;49592000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2020;2209872;São João da Fronteira;PI;101.0;0.0;94.0;141.0;14.0;721.0;6.0;0.0;16;0;1;15;0;16;2;14;6064.0;406.0;1101.1;1000.0;57407000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2021;2209872;São João da Fronteira;PI;132.0;0.0;115.0;143.0;13.0;697.0;8.0;0.0;16;0;1;15;0;16;2;14;6084.0;406.0;1101.1;1000.0;60925000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2022;2209872;São João da Fronteira;PI;119.0;0.0;114.0;338.0;15.0;591.0;10.0;0.0;16;0;1;15;0;16;2;14;5522.0;406.0;1101.1;1000.0;64033000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2023;2209872;São João da Fronteira;PI;121.0;0.0;112.0;333.0;24.0;546.0;43.0;0.0;16;0;1;15;0;16;2;14;5522.0;406.0;1101.1;1000.0;74940000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2024;2209872;São João da Fronteira;PI;131.0;0.0;126.0;133.0;10.0;600.0;3.0;1.0;16;0;1;15;0;16;2;14;5615.0;406.0;1101.1;1000.0;74940000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2025;2209872;São João da Fronteira;PI;160.0;160.0;150.0;167.0;10.0;701.0;2.0;1.0;4;0;1;3;0;4;2;2;5608.0;406.0;1101.1;1000.0;74940000;2148;712;2222;500;31;1613;1887;344;53;291;52.6;67.11;77.54;0.54;198.13;8.04;29.78;66.81;43.04;56.96
2018;2209906;São João da Serra;PI;109.0;0.0;109.0;269.0;242.0;1867.0;103.0;8.0;58;0;4;54;0;58;11;47;6157.0;343.0;1123.36;1200.0;50049000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2019;2209906;São João da Serra;PI;91.0;0.0;109.0;186.0;102.0;1198.0;38.0;1.0;46;0;4;42;0;46;11;35;6139.0;343.0;1123.36;1200.0;52625000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2020;2209906;São João da Serra;PI;88.0;0.0;112.0;196.0;97.0;1056.0;30.0;0.0;44;0;4;40;0;44;11;33;6122.0;343.0;1123.36;1200.0;59565000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2021;2209906;São João da Serra;PI;153.0;0.0;140.0;185.0;89.0;1029.0;28.0;2.0;42;0;4;38;0;42;11;31;6106.0;343.0;1123.36;1200.0;59723000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2022;2209906;São João da Serra;PI;150.0;0.0;140.0;164.0;73.0;935.0;31.0;0.0;23;0;4;19;0;23;11;12;6114.0;343.0;1123.36;1200.0;66617000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2023;2209906;São João da Serra;PI;191.0;0.0;136.0;340.0;82.0;1181.0;50.0;0.0;20;0;4;16;0;20;11;9;6114.0;343.0;1123.36;1200.0;72738000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2024;2209906;São João da Serra;PI;154.0;4.0;140.0;190.0;57.0;1215.0;7.0;0.0;13;0;4;9;0;13;11;2;6233.0;343.0;1123.36;1200.0;72738000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2025;2209906;São João da Serra;PI;123.0;0.0;110.0;201.0;72.0;1192.0;6.0;0.0;10;0;2;8;0;10;9;1;6232.0;343.0;1123.36;1200.0;72738000;2475;1020;2572;688;26;1951;2168;331;36;295;48.48;68.72;70.37;0.57;237.11;9.24;37.98;57.15;41.74;58.26
2018;2209955;São João da Varjota;PI;80.0;0.0;73.0;63.0;404.0;879.0;80.0;1.0;20;0;2;18;0;20;3;17;4832.0;255.0;1175.99;1212.0;30370000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2019;2209955;São João da Varjota;PI;66.0;7.0;65.0;57.0;237.0;691.0;19.0;1.0;20;0;2;18;0;20;3;17;4840.0;255.0;1175.99;1212.0;31417000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2020;2209955;São João da Varjota;PI;93.0;3.0;86.0;61.0;215.0;671.0;15.0;1.0;20;0;2;18;0;20;3;17;4848.0;255.0;1175.99;1212.0;34402000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2021;2209955;São João da Varjota;PI;88.0;0.0;81.0;72.0;228.0;689.0;13.0;1.0;20;0;2;18;0;20;3;17;4856.0;255.0;1175.99;1212.0;36648000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2022;2209955;São João da Varjota;PI;84.0;0.0;73.0;62.0;229.0;719.0;8.0;1.0;11;0;2;9;0;11;3;8;4383.0;255.0;1175.99;1212.0;39665000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2023;2209955;São João da Varjota;PI;135.0;2.0;125.0;69.0;289.0;804.0;64.0;3.0;11;0;2;9;0;11;3;8;4383.0;255.0;1175.99;1212.0;45940000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2024;2209955;São João da Varjota;PI;135.0;5.0;133.0;91.0;428.0;726.0;2.0;0.0;11;0;2;9;0;11;3;8;4443.0;255.0;1175.99;1212.0;45940000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2025;2209955;São João da Varjota;PI;124.0;19.0;112.0;104.0;447.0;729.0;11.0;2.0;8;0;2;6;0;8;3;5;4430.0;255.0;1175.99;1212.0;45940000;1724;658;1786;332;17;1332;1470;296;42;254;49.6;67.44;70.4;0.57;224.99;9.57;19.76;59.61;33.78;66.22
2018;2209971;São João do Arraial;PI;216.0;0.0;198.0;295.0;101.0;1663.0;18.0;1.0;27;0;2;25;0;27;7;20;7937.0;631.0;1036.26;800.0;51822000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2019;2209971;São João do Arraial;PI;232.0;0.0;217.0;282.0;94.0;1915.0;20.0;1.0;27;0;2;25;0;27;7;20;7989.0;631.0;1036.26;800.0;56360000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2020;2209971;São João do Arraial;PI;254.0;0.0;238.0;254.0;78.0;1813.0;18.0;1.0;26;0;2;24;0;26;7;19;8038.0;631.0;1036.26;800.0;62413000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2021;2209971;São João do Arraial;PI;318.0;6.0;301.0;254.0;74.0;2289.0;19.0;0.0;26;0;2;24;0;26;7;19;8085.0;631.0;1036.26;800.0;68235000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2022;2209971;São João do Arraial;PI;284.0;49.0;262.0;237.0;65.0;2209.0;14.0;1.0;26;0;2;24;0;26;7;19;8186.0;631.0;1036.26;800.0;81969000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2023;2209971;São João do Arraial;PI;318.0;37.0;293.0;305.0;102.0;2191.0;145.0;0.0;26;0;2;24;0;26;7;19;8186.0;631.0;1036.26;800.0;95904000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2024;2209971;São João do Arraial;PI;262.0;18.0;246.0;261.0;73.0;2103.0;1.0;0.0;23;0;2;21;0;23;7;16;8443.0;631.0;1036.26;800.0;95904000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2025;2209971;São João do Arraial;PI;331.0;101.0;302.0;285.0;86.0;2108.0;4.0;0.0;17;0;2;15;0;17;7;10;8494.0;631.0;1036.26;800.0;95904000;3208;1710;3170;918;72;2235;2537;448;70;378;56.77;71.87;79.76;0.55;174.82;9.9;26.3;63.17;43.93;56.07
2018;2210003;São João do Piauí;PI;357.0;0.0;319.0;1301.0;698.0;4343.0;255.0;3.0;37;1;11;20;5;32;18;19;20537.0;1545.0;1588.81;1212.0;228714000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2019;2210003;São João do Piauí;PI;464.0;0.0;414.0;1236.0;591.0;3955.0;225.0;5.0;33;1;11;17;4;29;17;16;20601.0;1545.0;1588.81;1212.0;341871000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2020;2210003;São João do Piauí;PI;450.0;0.0;394.0;1096.0;484.0;3358.0;185.0;3.0;33;1;11;17;4;29;17;16;20662.0;1545.0;1588.81;1212.0;448100000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2021;2210003;São João do Piauí;PI;432.0;0.0;371.0;1101.0;447.0;3337.0;153.0;4.0;33;1;11;17;4;29;17;16;20720.0;1545.0;1588.81;1212.0;426952000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2022;2210003;São João do Piauí;PI;464.0;0.0;414.0;1115.0;407.0;3233.0;164.0;4.0;33;1;11;17;4;29;17;16;21421.0;1545.0;1588.81;1212.0;389746000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2023;2210003;São João do Piauí;PI;485.0;29.0;432.0;1133.0;629.0;3152.0;479.0;8.0;33;1;11;17;4;29;17;16;21421.0;1545.0;1588.81;1212.0;418479000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2024;2210003;São João do Piauí;PI;495.0;36.0;442.0;1184.0;673.0;3365.0;141.0;0.0;33;1;11;17;4;29;17;16;22036.0;1545.0;1588.81;1212.0;418479000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2025;2210003;São João do Piauí;PI;511.0;74.0;426.0;1151.0;695.0;3428.0;104.0;0.0;19;1;6;9;3;16;13;6;22137.0;1545.0;1588.81;1212.0;418479000;8258;4483;8709;2965;107;6178;7168;1368;165;1203;32.56;45.38;58.42;0.57;368.36;10.14;14.51;54.96;64.39;35.61
2018;2210052;São José do Divino;PI;138.0;0.0;128.0;234.0;39.0;1249.0;17.0;2.0;13;0;1;12;0;13;6;7;5338.0;248.0;1093.77;1212.0;49105000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2019;2210052;São José do Divino;PI;116.0;0.0;100.0;188.0;16.0;1066.0;7.0;1.0;13;0;1;12;0;13;6;7;5346.0;248.0;1093.77;1212.0;50567000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2020;2210052;São José do Divino;PI;107.0;0.0;96.0;179.0;15.0;1075.0;4.0;1.0;10;0;1;9;0;10;5;5;5354.0;248.0;1093.77;1212.0;55966000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2021;2210052;São José do Divino;PI;124.0;0.0;110.0;175.0;6.0;1055.0;3.0;1.0;8;0;1;7;0;8;5;3;5361.0;248.0;1093.77;1212.0;63754000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2022;2210052;São José do Divino;PI;131.0;7.0;119.0;147.0;6.0;1074.0;4.0;0.0;8;0;1;7;0;8;5;3;4841.0;248.0;1093.77;1212.0;66798000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2023;2210052;São José do Divino;PI;118.0;0.0;111.0;120.0;7.0;909.0;85.0;0.0;8;0;1;7;0;8;5;3;4841.0;248.0;1093.77;1212.0;83009000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2024;2210052;São José do Divino;PI;139.0;0.0;131.0;100.0;1.0;1026.0;1.0;0.0;7;0;1;6;0;7;5;2;4906.0;248.0;1093.77;1212.0;83009000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2025;2210052;São José do Divino;PI;154.0;0.0;130.0;93.0;1.0;1043.0;1.0;0.0;6;0;1;5;0;6;4;2;5317.0;248.0;1093.77;1212.0;83009000;2032;1121;1993;508;26;1389;1671;292;35;257;44.84;59.95;74.46;0.49;214.48;8.81;40.63;48.44;49.02;50.98
2018;2210102;São José do Peixe;PI;38.0;0.0;36.0;85.0;71.0;838.0;25.0;0.0;18;0;1;17;0;18;4;14;3750.0;147.0;1341.0;1212.0;33917000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2019;2210102;São José do Peixe;PI;54.0;0.0;46.0;55.0;29.0;604.0;9.0;1.0;18;0;1;17;0;18;4;14;3745.0;147.0;1341.0;1212.0;35952000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2020;2210102;São José do Peixe;PI;59.0;0.0;54.0;54.0;31.0;594.0;11.0;1.0;18;0;1;17;0;18;4;14;3741.0;147.0;1341.0;1212.0;39540000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2021;2210102;São José do Peixe;PI;49.0;0.0;45.0;44.0;28.0;551.0;13.0;0.0;8;0;1;7;0;8;4;4;3737.0;147.0;1341.0;1212.0;42837000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2022;2210102;São José do Peixe;PI;53.0;53.0;50.0;43.0;26.0;500.0;7.0;0.0;8;0;1;7;0;8;4;4;3297.0;147.0;1341.0;1212.0;44548000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2023;2210102;São José do Peixe;PI;53.0;53.0;46.0;120.0;23.0;434.0;13.0;0.0;8;0;1;7;0;8;4;4;3297.0;147.0;1341.0;1212.0;50039000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2024;2210102;São José do Peixe;PI;55.0;55.0;55.0;24.0;13.0;358.0;8.0;0.0;8;0;1;7;0;8;4;4;3320.0;147.0;1341.0;1212.0;50039000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2025;2210102;São José do Peixe;PI;55.0;47.0;54.0;124.0;159.0;505.0;15.0;0.0;5;0;1;4;0;5;4;1;3300.0;147.0;1341.0;1212.0;50039000;1376;576;1363;397;14;1012;1161;195;23;172;50.47;66.09;70.12;0.57;242.73;8.59;17.87;64.44;46.46;53.54
2018;2210201;São José do Piauí;PI;26.0;0.0;24.0;870.0;75.0;451.0;1.0;0.0;18;0;2;16;0;18;5;13;6710.0;404.0;1191.52;1212.0;57382000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2019;2210201;São José do Piauí;PI;30.0;0.0;30.0;648.0;15.0;300.0;1.0;0.0;18;0;2;16;0;18;5;13;6705.0;404.0;1191.52;1212.0;61055000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2020;2210201;São José do Piauí;PI;17.0;0.0;16.0;617.0;10.0;274.0;0.0;0.0;18;0;2;16;0;18;5;13;6700.0;404.0;1191.52;1212.0;68054000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2021;2210201;São José do Piauí;PI;24.0;0.0;21.0;540.0;4.0;263.0;0.0;0.0;18;0;2;16;0;18;5;13;6696.0;404.0;1191.52;1212.0;68088000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2022;2210201;São José do Piauí;PI;32.0;0.0;27.0;473.0;4.0;221.0;0.0;2.0;18;0;2;16;0;18;5;13;6597.0;404.0;1191.52;1212.0;70490000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2023;2210201;São José do Piauí;PI;36.0;0.0;23.0;478.0;43.0;336.0;40.0;2.0;18;0;2;16;0;18;5;13;6597.0;404.0;1191.52;1212.0;81017000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2024;2210201;São José do Piauí;PI;17.0;0.0;12.0;557.0;26.0;524.0;12.0;1.0;18;0;2;16;0;18;5;13;6732.0;404.0;1191.52;1212.0;81017000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2025;2210201;São José do Piauí;PI;24.0;0.0;19.0;504.0;35.0;616.0;11.0;0.0;15;0;2;13;0;15;5;10;6733.0;404.0;1191.52;1212.0;81017000;2679;1458;2714;1016;22;2024;2287;316;47;269;32.84;48.87;58.94;0.43;275.18;9.12;14.07;57.0;40.41;59.59
2018;2210300;São Julião;PI;129.0;0.0;117.0;533.0;58.0;640.0;27.0;0.0;12;0;2;9;1;11;8;4;6353.0;351.0;1402.76;1212.0;47826000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2019;2210300;São Julião;PI;128.0;0.0;119.0;380.0;44.0;519.0;8.0;0.0;12;0;2;9;1;11;8;4;6363.0;351.0;1402.76;1212.0;51222000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2020;2210300;São Julião;PI;102.0;0.0;89.0;344.0;35.0;464.0;8.0;0.0;11;0;2;8;1;10;7;4;6371.0;351.0;1402.76;1212.0;57801000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2021;2210300;São Julião;PI;114.0;0.0;104.0;301.0;29.0;421.0;1.0;0.0;10;0;2;7;1;9;7;3;6379.0;351.0;1402.76;1212.0;59545000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2022;2210300;São Julião;PI;128.0;0.0;122.0;433.0;139.0;194.0;114.0;1.0;10;0;2;7;1;9;7;3;6025.0;351.0;1402.76;1212.0;62243000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2023;2210300;São Julião;PI;126.0;0.0;120.0;377.0;137.0;170.0;149.0;0.0;10;0;2;7;1;9;7;3;6025.0;351.0;1402.76;1212.0;67832000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2024;2210300;São Julião;PI;124.0;15.0;114.0;189.0;11.0;1433.0;2.0;0.0;10;0;2;7;1;9;7;3;6135.0;351.0;1402.76;1212.0;67832000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2025;2210300;São Julião;PI;107.0;103.0;132.0;244.0;24.0;1471.0;3.0;0.0;10;0;2;7;1;9;7;3;6131.0;351.0;1402.76;1212.0;67832000;2448;1057;2554;542;41;1882;2195;478;61;417;36.54;49.35;57.96;0.51;321.2;7.89;28.66;52.35;50.85;49.15
2018;2210359;São Lourenço do Piauí;PI;44.0;0.0;46.0;172.0;56.0;1159.0;69.0;0.0;27;0;2;25;0;27;4;23;4568.0;215.0;1339.52;1212.0;32747000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2019;2210359;São Lourenço do Piauí;PI;214.0;0.0;198.0;109.0;43.0;1220.0;57.0;0.0;27;0;2;25;0;27;4;23;4573.0;215.0;1339.52;1212.0;35698000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2020;2210359;São Lourenço do Piauí;PI;178.0;0.0;176.0;114.0;32.0;1193.0;50.0;0.0;27;0;2;25;0;27;4;23;4577.0;215.0;1339.52;1212.0;40637000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2021;2210359;São Lourenço do Piauí;PI;119.0;69.0;105.0;114.0;29.0;1150.0;49.0;0.0;27;0;2;25;0;27;4;23;4581.0;215.0;1339.52;1212.0;45314000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2022;2210359;São Lourenço do Piauí;PI;128.0;98.0;122.0;116.0;24.0;1205.0;44.0;0.0;27;0;2;25;0;27;4;23;4410.0;215.0;1339.52;1212.0;49852000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2023;2210359;São Lourenço do Piauí;PI;96.0;96.0;82.0;91.0;24.0;985.0;105.0;1.0;13;0;2;11;0;13;5;8;4410.0;215.0;1339.52;1212.0;54907000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2024;2210359;São Lourenço do Piauí;PI;81.0;17.0;73.0;87.0;22.0;726.0;32.0;0.0;13;0;2;11;0;13;5;8;4497.0;215.0;1339.52;1212.0;54907000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
2025;2210359;São Lourenço do Piauí;PI;70.0;21.0;65.0;116.0;35.0;724.0;35.0;0.0;10;0;2;8;0;10;5;5;4497.0;215.0;1339.52;1212.0;54907000;1889;699;1811;367;6;1331;1489;211;33;178;35.88;50.76;59.42;0.47;261.24;8.38;10.37;50.94;44.91;55.09
